2, 6.001999963700655e-06, 8.339000032719923e-06, 1.0932000009233889e-05
3, 5.869000005986891e-06, 1.1904000075446675e-05, 1.3178000017433078e-05
4, 7.30500005374779e-06, 1.4781000004404632e-05, 1.5663999988646538e-05
5, 8.542000045963505e-06, 1.9282999915049004e-05, 2.0105000089643e-05
6, 9.304000059273676e-06, 2.2395999963009672e-05, 2.230400002645183e-05
7, 9.911999995892984e-06, 2.671699996881216e-05, 2.744500000062544e-05
8, 1.0660999919309688e-05, 3.0003999995642516e-05, 3.0858000059197366e-05
9, 1.1311000093883194e-05, 3.202499999588326e-05, 3.414699995119008e-05
10, 1.3257999967208889e-05, 3.827500006536866e-05, 3.461500000412343e-05
11, 1.6221999999288528e-05, 4.428499994446611e-05, 3.749299992250599e-05
12, 2.3268000063580985e-05, 4.5929999942018185e-05, 4.5313999976315245e-05
13, 2.5569000058567326e-05, 5.235499997979787e-05, 4.43129999894154e-05
14, 1.3006000017412589e-05, 5.281599999307218e-05, 5.02919999689766e-05
15, 2.396700006102037e-05, 5.978200010758883e-05, 5.1742999971793324e-05
16, 2.9937000022073335e-05, 6.444299992836022e-05, 5.7064999964495655e-05
17, 3.1807999903321615e-05, 7.041899993964762e-05, 5.756099994869146e-05
18, 3.0304000006253773e-05, 7.24459999901228e-05, 6.235899991224869e-05
19, 3.310900001451955e-05, 8.001499998044892e-05, 6.830300003457523e-05
20, 3.6389999991115474e-05, 8.368299995709094e-05, 7.267600005889108e-05
21, 4.227400006584503e-05, 8.767700001044432e-05, 7.252199998220021e-05
22, 5.098600001929299e-05, 8.816000001843349e-05, 7.636000009370036e-05
23, 5.2321999987725576e-05, 9.682400002475333e-05, 8.700900002622802e-05
24, 5.2665999987766554e-05, 0.0001020180000068649, 9.235800007445505e-05
25, 6.55929999311411e-05, 0.00010814799998115632, 9.141999998973915e-05
26, 6.444300004204706e-05, 0.00011424799993164925, 0.00010472099995695316
27, 6.891299995004374e-05, 0.00011962400003540097, 9.340099995824858e-05
28, 6.3372999989042e-05, 0.0001243890000068859, 0.00010554900006809476
29, 7.305400004042895e-05, 0.00012643200000184152, 0.00011020500005542999
30, 8.365700000467768e-05, 0.00012874599997303449, 0.00011794199997439136
31, 8.639600002879888e-05, 0.00013615299997127295, 0.0001104009999153277
32, 9.462200000598386e-05, 0.00014067000006434682, 0.00011306099997909769
33, 9.814899999582849e-05, 0.000147130000073048, 0.00011573099993711367
34, 9.370899999794347e-05, 0.00015334299996538903, 0.00012272899994059117
35, 9.464400000069872e-05, 0.00015613999994457117, 0.00012689300001511583
36, 0.00011033799989945692, 0.00016182900003514078, 0.00013405899994722859
37, 0.0001069189999043374, 0.0001681079999116264, 0.00013687200009826483
38, 0.00010235600007035828, 0.00017311499993866164, 0.00014526999996178347
39, 0.00011522699992383423, 0.00017961999992621713, 0.00014975500005220965
40, 0.00011148600003707543, 0.0001884570000356689, 0.00014136999993752397
41, 0.0001223509999590533, 0.00018932700004370417, 0.00015760299993416993
42, 0.00013309199994182563, 0.0001957330000550428, 0.00014808999992510508
43, 0.00013840799999798037, 0.0002034509999475631, 0.0001550150000184658
44, 0.00015835399995012267, 0.0002110300000595089, 0.00015998700007457956
45, 0.0001798800000187839, 0.00021523899999920104, 0.00016797000000678963
46, 0.00016831900006764045, 0.00021772600007352594, 0.00016985299998850678
47, 0.00016957900004399562, 0.00022231000002648216, 0.00018340799999805313
48, 0.00019533600004706386, 0.0002287940000087474, 0.00019362299997283117
49, 0.00017547300001297117, 0.00023228899999594432, 0.00017725800000789604
50, 0.0002520010000353068, 0.00023831300006804668, 0.00018301900001915783
51, 0.00020430100005341956, 0.0002469099999871105, 0.0001862120000168943
52, 0.00018872900000133086, 0.0002494059999662568, 0.0001896200000146564
53, 0.00024826300000313495, 0.000255808000019897, 0.00020507499993982492
54, 0.00024246500004210247, 0.00026281999998900574, 0.00020520900000065012
55, 0.00020484199990278285, 0.00026577300002372795, 0.0002058339999848613
56, 0.00023347800004103192, 0.00027326600002197665, 0.0002162579999094305
57, 0.00025382000001172855, 0.00027869499990629265, 0.00021053000000392785
58, 0.00027650200001971825, 0.0002834800000073301, 0.00022216499996829953
59, 0.000268392000066342, 0.00028498899996520777, 0.00022476799995274632
60, 0.00027657500004352187, 0.000294638000013947, 0.0002182440000524366
61, 0.0002854919999890626, 0.0002991779999774735, 0.00023180400000910595
62, 0.00028852900004494586, 0.0003062389999968218, 0.0002747369999269722
63, 0.0002895379999472425, 0.00031343499995273305, 0.00023616400005721516
64, 0.0003076229999123825, 0.0003104969999867535, 0.00024139499998909741
65, 0.0003293080000048576, 0.00032233899992206716, 0.00024496699995779636
66, 0.00030872299998918606, 0.0003275499999517706, 0.0002563250000093831
67, 0.0003251470000122936, 0.0003325670001004255, 0.00026487799993901717
68, 0.00040863200001695077, 0.0003348689999711496, 0.00025898500007315306
69, 0.0003514669999731268, 0.0003516320000471751, 0.00025727699994604336
70, 0.0004020960000161722, 0.0003517009999995935, 0.00027681799997480994
71, 0.00034062099996390316, 0.0003639000000248416, 0.00026962199990521185
72, 0.0003815190000295843, 0.00037573300005533383, 0.0002824789999067434
73, 0.00046383500000501954, 0.00037082899996221386, 0.00030664400003388437
74, 0.0004293850000749444, 0.000383888999976989, 0.00028070099995147757
75, 0.0004732350000722363, 0.00039090899997518136, 0.0002870389999998224
76, 0.0004510140000775209, 0.0003932770000574237, 0.0002926710000110688
77, 0.0004951150000351845, 0.000400210999941919, 0.0002940869999292772
78, 0.0004448340000635653, 0.0004027710000400475, 0.0003089159999944968
79, 0.0004979670000011538, 0.00040965400000914087, 0.0002976279999984399
80, 0.0004618100000470804, 0.00041584199993849325, 0.0003059329999359761
81, 0.0004564149999168876, 0.00041421500009164447, 0.00030350899999120884
82, 0.0005565180000530745, 0.0004258740000295802, 0.0003215780000118684
83, 0.0005065980000154013, 0.00043549600002279476, 0.0003447390000701489
84, 0.0005901910000147836, 0.0004376130000309786, 0.0003198800000063784
85, 0.0004985900000065158, 0.0004448149999234374, 0.0003284840000787881
86, 0.0006841790000180481, 0.00044995199993991264, 0.0003213830000277085
87, 0.0006481990000111182, 0.00045529700003044127, 0.00035415599995758384
88, 0.0006561379999538985, 0.00046126999995976803, 0.00035324499992839264
89, 0.0006266899999900488, 0.00046737600007418223, 0.0003441830000383561
90, 0.0006836169999360209, 0.0004921549999608033, 0.0003638350000301216
91, 0.0006087200000592929, 0.00048111599994626886, 0.00035741800002142554
92, 0.0006823459999623083, 0.0004903530000319734, 0.0003569979999156203
93, 0.0007032350000599763, 0.00048606799998651695, 0.00035603900005298783
94, 0.000599046000047565, 0.000499387999980172, 0.0003794890000108353
95, 0.0006966419999798745, 0.0005022220000228117, 0.00035484800002905104
96, 0.0007054019999941374, 0.0005060219999677429, 0.00041344900000694906
97, 0.0006253369999740244, 0.0005041139999093502, 0.0003904989999909958
98, 0.000764537999998538, 0.0005249450000519573, 0.00039550600001803105
99, 0.0007082660000605756, 0.0005385029999160906, 0.00038415199992414273
100, 0.0006719430000430293, 0.0005274369999597184, 0.0003995069999973566
101, 0.0007481169999437043, 0.000541652999913822, 0.00039796300006855745
102, 0.0007963809999864679, 0.0005402460000141218, 0.0004349869999487055
103, 0.0007937179999544242, 0.0005552430000079767, 0.0004410989999996673
104, 0.0008266989999583529, 0.0005584040000030654, 0.0004014029999552804
105, 0.000922859999946013, 0.0005575709999448009, 0.0004308260000698283
106, 0.0008333719999882305, 0.0005697340000097029, 0.000422925999941981
107, 0.0008735060000617523, 0.0005784080000239555, 0.00042385400001876405
108, 0.0009621169999718404, 0.000587142999961543, 0.00045107899995855405
109, 0.0008983850000277016, 0.0005946420000100261, 0.00043018000008032686
110, 0.0009939230000099997, 0.0005940909999253563, 0.00044063799998639297
111, 0.0008342339999671822, 0.0006007490000001781, 0.0004905980000557975
112, 0.0008814710000706327, 0.0006011540000372406, 0.0004360689999884926
113, 0.0010092829999166497, 0.0006100319999404746, 0.000448115999915899
114, 0.00098695199994836, 0.0006103970000594927, 0.0004507469999452951
115, 0.0009542189999365291, 0.000629838000008931, 0.00044451900009789824
116, 0.0010234259999606365, 0.0006233479999764313, 0.0004471219999686582
117, 0.0010703760000296825, 0.000632110999958968, 0.00046087300006547594
118, 0.0011014860000386761, 0.0006469080000215399, 0.0004770829999642956
119, 0.0010023180000189313, 0.0006458919999658974, 0.0004741660000036063
120, 0.001091915999950288, 0.0006544350000012855, 0.0004925119999370509
121, 0.001070120000008501, 0.0006513970000696645, 0.0005194149999852016
122, 0.0012224399999922753, 0.000661300999922787, 0.00048734700010300003
123, 0.001006330999985039, 0.0006725470000219502, 0.0005333729999392745
124, 0.0011327419999815902, 0.0006734300000061921, 0.0004934419999926831
125, 0.0012117899999566362, 0.0006798599999910948, 0.0005215709999220053
126, 0.0011418520000461285, 0.0006939600000350765, 0.0005425439999271475
127, 0.00126376999992317, 0.0007087129999945319, 0.0005036700000573546
128, 0.0012559399999645393, 0.0007040830000732967, 0.0005013129999724697
129, 0.0012413389999892388, 0.0007096959999444152, 0.0005177460000140854
130, 0.0012269050000668358, 0.00071988499996678, 0.0005471099999567741
131, 0.0013404390000459898, 0.0007261530000732819, 0.0005355700000109209
132, 0.001259019000031003, 0.0007262560000071971, 0.0005869400000619862
133, 0.0012843380000049365, 0.0007417520000672084, 0.0005188779999798498
134, 0.0012748820000751948, 0.0007570389999500549, 0.0005226050000146643
135, 0.001241389000028903, 0.000754683999957706, 0.0005536900000606693
136, 0.0014095520000410033, 0.0007519819999970423, 0.0005665489999273632
137, 0.0014693110000507659, 0.0007715659999121272, 0.0005786730000636453
138, 0.0014455010000347102, 0.0007815779999873484, 0.0005653010000514769
139, 0.0013863189999483438, 0.0007877769999140583, 0.0005758209999839892
140, 0.0014599950000047102, 0.0007835349999822938, 0.0006165530000998842
141, 0.0012476819999847066, 0.0007937299999412062, 0.0005957140000418804
142, 0.0015190780000011728, 0.000809398000001238, 0.0005674069999486164
143, 0.0014979589999484233, 0.0008097820000330103, 0.0006196220000447283
144, 0.0017902529999673789, 0.0008133380000572288, 0.0006091409999271491
145, 0.0017022469999119494, 0.0008321469999827968, 0.0005861280000090119
146, 0.0015500580000207265, 0.0008147329999701469, 0.0005990600000131963
147, 0.001594199999999546, 0.0008265100000244274, 0.0006284820000246327
148, 0.001725481999983458, 0.0008482779999212653, 0.0005890399999088913
149, 0.0015938329999016787, 0.0008468409999977666, 0.0005995740000344085
150, 0.0018068619999667135, 0.0008598120000442577, 0.0006067379999876721
151, 0.0018104399999856469, 0.0008644670000421684, 0.0006391829999756737
152, 0.0016791179999700034, 0.0008653649999814661, 0.0006239990000267426
153, 0.001621424999939336, 0.0008806130000493795, 0.0006373510000230453
154, 0.0018376240000179678, 0.0008817289999569766, 0.0006734410000035496
155, 0.0018639109999867287, 0.0008869709999999031, 0.0006407560000525336
156, 0.0018993359999512904, 0.0008909430000585417, 0.0006470380000109799
157, 0.001986923000004026, 0.0008995580000146219, 0.0007042439999622729
158, 0.001783316000000923, 0.0009085529999310893, 0.0007135749999633845
159, 0.001896024999950896, 0.0009194020000222736, 0.0007339439999896058
160, 0.001909674000103223, 0.0009037979999675372, 0.0006556640000781044
161, 0.001916543999982423, 0.0009346929999765052, 0.0006667579999657391
162, 0.001934150000010959, 0.0009316709999893646, 0.0006609339999386066
163, 0.0019994479999922987, 0.0009482699999807664, 0.0007439649999696485
164, 0.0019319809999842619, 0.0009414060000381141, 0.0006910490000109348
165, 0.002028246999998373, 0.0009456459999910294, 0.0006950829999823327
166, 0.0019686419999516147, 0.0009587690000216753, 0.0006861739999521888
167, 0.0022158009999202477, 0.0009642820000408392, 0.0007037610000679706
168, 0.002172725000036735, 0.0009767760000158887, 0.0007375520000323377
169, 0.0023540539999657994, 0.0009771310000132871, 0.0007330760000741066
170, 0.0020568969999885667, 0.0009801389999211096, 0.0007435479999458039
171, 0.002311953999992511, 0.0009945589999915683, 0.0006966069998952662
172, 0.0020786149999594272, 0.0009999750000133645, 0.0007237390000227606
173, 0.0023084890000291125, 0.001015509000012571, 0.0007607430000007298
174, 0.0022249310000006517, 0.0010146739999754573, 0.0006942500000377549
175, 0.002201585000079831, 0.0010229480000134572, 0.0007584710000401174
176, 0.002383711999982552, 0.0010277629999109195, 0.0007848819999480838
177, 0.002301395000017692, 0.001037536000012551, 0.0007542969999576599
178, 0.002444220000029418, 0.001037209000060102, 0.0007541399999126952
179, 0.00228746899995258, 0.0010478630000534395, 0.0007412100000010469
180, 0.002804047000040555, 0.0010482520000323348, 0.000745483999935459
181, 0.002610731000004307, 0.0010602989999597412, 0.0007648189999827082
182, 0.0027856409999458265, 0.0010602820000258362, 0.0007972189999918555
183, 0.002463442000021132, 0.0010594029999992927, 0.0007573359999923923
184, 0.002628012999934981, 0.001077783000027921, 0.000780987000098321
185, 0.002446731000077307, 0.0010771539999723245, 0.0007758630000580524
186, 0.0027946889999839186, 0.0010859080000500398, 0.0007993500000793574
187, 0.002536725000027218, 0.0010979959999986022, 0.0008134109999673456
188, 0.002850744999932431, 0.0011059519999889744, 0.0008525760000566152
189, 0.0025830969999560693, 0.0011045210000020234, 0.0007661319999670013
190, 0.0026971839999987424, 0.0011149739999609665, 0.0008036100000481383
191, 0.0027014050000389034, 0.001111631999947349, 0.000787332000072638
192, 0.0027003149999700327, 0.0011237050000545423, 0.0008817200000521552
193, 0.002666989000090325, 0.0011334250000345492, 0.0008137470000519897
194, 0.0028917500000034124, 0.0011444329999221736, 0.0008398180000313005
195, 0.0026981629999909273, 0.0011558869999817034, 0.0008047659999874668
196, 0.0026916469998923276, 0.0011619749999454143, 0.0008735790000855559
197, 0.002794587000039428, 0.0011712699999861798, 0.0008134400000017195
198, 0.0029771439999422, 0.001164429000027667, 0.0009585430000242923
199, 0.0028991890000042986, 0.001169580999999198, 0.0008712090000244643
200, 0.0032496240000909893, 0.0011815169999636055, 0.000846734000106153
201, 0.002975226999978986, 0.0011828520000563003, 0.0009269140000469633
202, 0.0029190149999749337, 0.0011879989999670215, 0.0009401730000035968
203, 0.003120800999909079, 0.001205704999961199, 0.0008385190000126386
204, 0.0034728379999933168, 0.0011980770000263874, 0.0008819070000072315
205, 0.0031332199999951627, 0.0012198639999496663, 0.0008754880000196863
206, 0.0031517639999947278, 0.001223236999976507, 0.0008879890000343948
207, 0.002961242999958813, 0.0012281420000590515, 0.000870117999966169
208, 0.0033674699999437507, 0.0012280559999453544, 0.0009416120000196315
209, 0.0032089469999618814, 0.001237435000007281, 0.0008742200000142475
210, 0.0034725519999483367, 0.0012529360000144152, 0.0008803440000519913
211, 0.003405236000048717, 0.001259921000041686, 0.0009080410000024131
212, 0.003486896000026718, 0.0012583930000573673, 0.0008639630000288889
213, 0.0034867050000002564, 0.001277431000062279, 0.0009127880000505684
214, 0.003513603999977022, 0.0012866900000290116, 0.0009355429999686748
215, 0.0032982840000386204, 0.0012803170000097452, 0.0009070700000393117
216, 0.003650571999969543, 0.0012785029999804465, 0.0009126310000056037
217, 0.003565544000025511, 0.001299439000035818, 0.0009167869999373579
218, 0.003675759000088874, 0.0013251320000335909, 0.0009141870000348717
219, 0.0035446460000230218, 0.0013125659999104755, 0.0009231850000332997
220, 0.0036353890000100364, 0.0013209170000436643, 0.0009576530000003913
221, 0.003569277999986298, 0.001350911000031374, 0.0009548240000185615
222, 0.003723683000089295, 0.0013306980000606927, 0.000999757000045065
223, 0.0038667459999714993, 0.0013169069999321437, 0.0009379279999848222
224, 0.00386659299999792, 0.0013460609999356166, 0.0009711669999887818
225, 0.0037885530000494327, 0.0013495379999994839, 0.0009823139999980413
226, 0.004066098999942369, 0.0013501039999255227, 0.000994013999957133
227, 0.0036311179999302112, 0.0013788100000056147, 0.0009600970000747111
228, 0.003921270999967419, 0.0013617010000643859, 0.0010048630000483172
229, 0.003770368999994389, 0.0013840569999956642, 0.0009678360000862085
230, 0.0039612299999589595, 0.0013970270000527307, 0.0009952890000022308
231, 0.004031443000030777, 0.0013863990000118065, 0.0009633760000724578
232, 0.004365145999940978, 0.0013871460000700608, 0.0010558200000332363
233, 0.004032510999991246, 0.0014246580000190079, 0.00100407999991603
234, 0.004278515000009975, 0.0014144329999226102, 0.001003826999976809
235, 0.004016957999965598, 0.0014494910000166783, 0.0009871880000673627
236, 0.00420194100001936, 0.001430427999935091, 0.001026323000019147
237, 0.004311513000061495, 0.0014501310000696321, 0.0009837759999982154
238, 0.004521520000025703, 0.0014494590000140306, 0.0010046579999425376
239, 0.004405352000048879, 0.0014354499999171821, 0.0010314070000276843
240, 0.004184077999980218, 0.0014602129999730096, 0.0010530529999641658
241, 0.004440436999971098, 0.0014604209999333762, 0.0010764659999722426
242, 0.004423307999900317, 0.0014901349999263402, 0.0010992080000278293
